Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
20,Female,68.4,1.56,181,136,64,1.22,903.0,HIIT,25.6,2.2,2,3,28.11
46,Female,63.0,1.52,199,120,55,1.44,870.0,Cardio,15.8,3.0,5,3,27.27
39,Male,71.0,1.82,180,133,55,1.12,830.0,Yoga,20.8,2.9,2,1,21.43
56,Male,121.1,1.92,162,140,62,0.81,659.0,Cardio,26.5,3.6,2,1,32.85
22,Female,71.2,1.63,185,159,74,1.27,861.0,Cardio,33.5,1.5,3,1,26.8
53,Female,57.6,1.8,162,132,59,1.54,1096.0,HIIT,15.7,2.7,5,3,17.78
32,Male,73.3,2.0,165,134,67,0.5,484.0,Cardio,19.7,3.7,2,1,18.32
57,Female,49.0,1.71,177,145,62,1.23,900.0,Strength,35.0,2.0,2,1,16.76
44,Female,76.7,1.76,166,160,69,1.48,1022.0,Strength,33.6,1.7,3,3,24.76
21,Male,122.3,1.65,182,149,66,1.03,810.0,Cardio,28.3,3.7,2,1,44.92
47,Female,51.4,1.5,176,138,62,1.49,734.0,HIIT,33.4,2.2,2,1,22.84
55,Female,74.4,1.77,199,159,61,1.21,801.0,Yoga,34.9,2.5,3,2,23.75
50,Female,63.5,1.56,193,134,63,1.93,1054.0,Yoga,17.0,2.5,4,3,26.09
34,Female,49.6,1.62,197,149,56,1.39,771.0,Yoga,34.3,1.7,4,1,18.9
50,Male,62.5,1.94,181,162,64,1.14,681.0,HIIT,27.8,2.6,2,1,16.61
33,Male,98.3,1.67,188,139,72,1.3,1102.0,Strength,25.4,2.9,4,1,35.25
19,Male,91.8,1.93,176,127,70,1.05,716.0,HIIT,26.4,2.2,3,1,24.64
32,Female,59.8,1.64,169,158,68,0.8,860.0,HIIT,26.4,2.2,5,2,22.23
37,Male,89.4,1.81,174,146,74,0.84,555.0,Yoga,28.7,3.7,2,2,27.29
55,Female,61.8,1.5,169,141,53,0.88,567.0,HIIT,30.1,2.6,4,2,27.47
52,Male,62.7,2.0,182,165,64,0.93,686.0,HIIT,26.6,3.0,3,2,15.68
52,Female,64.7,1.72,182,123,70,1.35,739.0,Strength,32.2,2.7,2,2,21.87
35,Female,60.3,1.77,183,120,59,0.71,469.0,Cardio,35.0,2.3,3,1,19.25
50,Male,83.7,1.56,184,120,71,0.82,521.0,Strength,24.7,2.9,2,1,34.39
52,Female,71.6,1.56,181,169,50,0.92,760.0,Strength,33.3,2.1,3,1,29.42
27,Female,72.6,1.72,188,129,71,0.98,511.0,HIIT,30.3,1.6,3,1,24.54
59,Male,109.7,1.6,190,165,65,1.26,976.0,Cardio,18.9,2.7,2,1,42.85
26,Female,73.5,1.82,180,125,67,0.87,549.0,Yoga,32.1,1.5,2,2,22.19
58,Female,65.6,1.54,178,143,52,0.64,436.0,Cardio,23.3,1.5,3,1,27.66
49,Female,74.7,1.68,182,169,50,0.87,684.0,Strength,32.2,2.3,2,1,26.47
32,Male,77.4,2.0,160,132,55,1.51,1102.0,Strength,30.4,3.4,2,1,19.35
29,Male,122.3,1.62,169,126,56,0.81,742.0,HIIT,22.2,3.1,3,3,46.6
53,Male,87.7,1.7,193,164,69,1.32,1177.0,Yoga,27.9,3.5,2,1,30.35
25,Female,40.0,1.64,188,140,73,1.25,683.0,Yoga,33.4,2.0,3,1,14.87
32,Female,55.6,1.53,164,169,71,1.47,1401.0,HIIT,21.1,2.6,5,3,23.75
22,Male,50.8,1.7,193,168,58,0.59,530.0,Strength,32.0,2.0,4,2,17.58
42,Female,79.6,1.57,185,153,67,1.38,948.0,HIIT,30.6,1.8,3,3,32.29
23,Male,91.3,1.67,185,141,73,1.0,754.0,Cardio,25.2,3.7,2,2,32.74
54,Male,120.7,1.74,165,163,68,0.5,622.0,Strength,24.2,2.5,3,2,39.87
41,Female,63.7,1.5,198,144,69,1.94,1433.0,Cardio,19.4,2.6,5,2,28.31
49,Male,87.8,2.0,190,165,69,1.71,1581.0,HIIT,12.5,3.5,5,3,21.95
24,Male,82.7,1.89,164,128,62,1.73,1333.0,HIIT,12.7,3.2,5,2,23.15
27,Male,85.3,1.73,187,152,65,1.57,1337.0,Strength,10.2,3.0,3,3,28.5
43,Male,82.3,1.9,168,143,62,0.79,570.0,Strength,26.9,3.4,3,1,22.8
53,Female,73.0,1.54,160,146,57,0.78,499.0,Strength,30.2,2.3,2,1,30.78
20,Male,84.0,1.9,189,159,60,1.61,1431.0,Strength,11.9,3.1,3,2,23.27
53,Male,90.5,1.67,164,169,50,1.09,1235.0,Yoga,20.2,2.6,3,3,32.45
44,Female,49.9,1.68,171,164,70,1.37,971.0,Strength,30.2,2.2,4,2,17.68
19,Female,64.4,1.59,168,145,51,1.93,1392.0,Yoga,16.0,2.8,5,2,25.47
37,Female,79.1,1.75,162,166,73,1.19,886.0,Strength,30.4,1.8,5,2,25.83
33,Female,64.3,1.55,166,139,55,1.46,882.0,HIIT,28.5,1.6,3,1,26.76
43,Female,65.2,1.78,180,155,69,1.57,1026.0,Cardio,31.0,3.1,4,2,20.58
47,Male,72.6,1.88,185,156,61,1.19,988.0,HIIT,22.0,3.7,4,3,20.54
28,Female,49.4,1.5,198,136,56,1.26,960.0,Cardio,25.2,2.2,3,1,21.96
53,Male,115.4,1.97,178,121,61,0.9,646.0,Yoga,25.1,2.7,3,2,29.74
47,Male,51.7,1.72,190,157,69,1.08,643.0,Cardio,24.6,3.2,2,1,17.48
41,Female,59.8,1.79,181,164,59,1.91,1580.0,Yoga,17.0,2.6,5,2,18.66
42,Male,103.8,1.84,160,162,63,0.5,726.0,Yoga,27.9,3.0,2,1,30.66
59,Male,128.0,1.65,160,133,74,0.95,560.0,Yoga,18.8,2.4,3,1,47.02
51,Male,73.9,1.8,170,134,50,1.4,949.0,Strength,30.0,3.6,4,1,22.81
32,Female,58.2,1.63,178,123,61,1.13,805.0,Strength,33.3,1.7,3,1,21.91
41,Female,65.3,1.63,163,123,73,0.94,683.0,HIIT,28.1,1.9,2,2,24.58
29,Female,62.3,1.61,173,145,73,1.96,1321.0,Strength,15.6,2.8,5,3,24.03
58,Male,78.7,1.77,194,133,55,1.11,754.0,HIIT,22.4,3.0,3,1,25.12
18,Female,49.3,1.65,172,141,63,1.1,821.0,Yoga,31.8,2.3,2,1,18.11
33,Male,86.6,1.69,186,143,50,1.84,1434.0,Yoga,16.7,3.5,4,3,30.32
46,Female,69.4,1.58,173,151,59,1.15,919.0,Strength,25.2,2.5,3,1,27.8
45,Female,59.2,1.69,197,140,55,1.78,1040.0,Yoga,16.3,3.0,4,2,20.73
37,Male,88.0,1.65,199,152,69,1.99,1519.0,Yoga,15.0,3.5,5,3,32.32
59,Male,100.8,1.9,174,140,71,1.07,679.0,Strength,25.4,2.7,3,2,27.92
52,Male,90.7,1.83,168,155,63,1.42,1055.0,Cardio,20.8,3.2,4,2,27.08
38,Male,126.4,1.68,161,132,63,1.4,1051.0,HIIT,27.8,2.7,2,1,44.78
36,Male,87.8,1.96,190,132,62,1.54,1196.0,Yoga,11.7,3.7,5,3,22.86
50,Female,74.1,1.72,182,165,66,1.03,775.0,Yoga,34.3,1.8,2,1,25.05
25,Female,80.3,1.59,185,120,52,0.5,452.0,Yoga,33.9,1.8,2,1,31.76
54,Female,54.7,1.56,163,156,69,1.57,1267.0,HIIT,15.0,2.4,4,3,22.48
47,Female,65.9,1.67,198,129,63,0.86,522.0,HIIT,32.8,2.7,3,2,23.63
42,Male,88.3,1.9,194,159,66,1.65,1232.0,Yoga,11.3,3.2,5,3,24.46
49,Female,53.6,1.55,173,137,57,1.22,769.0,Strength,25.8,1.9,4,3,22.31
36,Female,65.7,1.81,168,141,61,1.4,974.0,Yoga,28.1,1.7,3,2,20.05
41,Female,75.8,1.69,160,166,71,1.41,895.0,Strength,28.2,2.6,4,3,26.54
37,Male,77.2,1.62,170,135,70,1.22,883.0,Cardio,23.5,2.1,3,1,29.42
49,Female,63.2,1.55,164,154,65,1.68,1049.0,HIIT,13.9,2.7,4,3,26.31
40,Male,76.3,1.69,169,164,74,1.55,1528.0,Cardio,19.2,3.0,4,3,26.71
31,Male,81.4,1.76,199,129,65,1.41,1063.0,Strength,26.6,2.0,3,2,26.28
56,Male,56.8,2.0,172,128,73,1.04,694.0,Strength,25.7,3.0,2,1,14.2
51,Female,62.3,1.54,192,136,63,1.92,1187.0,Yoga,11.6,2.4,3,3,26.27
36,Female,44.0,1.56,195,155,70,1.11,792.0,Strength,27.9,1.5,2,2,18.08
48,Male,78.1,1.74,187,129,52,1.77,1133.0,Yoga,12.9,3.2,4,3,25.8
43,Male,92.1,1.65,186,157,50,1.1,1037.0,Strength,20.7,2.7,5,1,33.83
33,Male,92.2,1.91,170,139,55,0.59,540.0,Yoga,24.7,2.1,2,1,25.27
23,Male,103.4,1.7,190,135,60,1.43,1152.0,Strength,21.2,1.7,2,1,35.78
59,Female,63.5,1.74,192,121,69,1.38,690.0,Strength,35.0,2.3,2,1,20.97
21,Female,44.1,1.7,187,122,65,1.44,855.0,HIIT,34.6,1.6,4,2,15.26
47,Female,40.8,1.74,176,138,65,0.93,517.0,Strength,26.2,2.2,3,1,13.48
59,Male,87.7,1.7,174,151,50,1.4,1054.0,Strength,30.6,1.5,2,1,30.35
54,Female,62.8,1.75,189,168,73,1.38,969.0,Strength,27.0,2.7,3,3,20.51
57,Female,79.9,1.76,199,161,62,1.09,871.0,Yoga,35.0,2.8,3,1,25.79
18,Female,45.9,1.5,187,142,53,1.12,1011.0,Yoga,34.1,2.7,2,2,20.4
51,Male,81.5,1.83,160,154,62,1.82,1486.0,Strength,17.7,3.4,3,3,24.34
40,Male,102.8,1.68,170,151,62,1.24,1027.0,Cardio,29.0,1.8,3,1,36.42
19,Male,102.9,1.93,193,154,65,1.63,1245.0,Cardio,28.3,2.1,3,2,27.62
54,Female,48.9,1.72,163,130,72,0.82,398.0,Strength,23.7,2.1,3,2,16.53
50,Male,84.8,1.82,189,147,74,1.21,1034.0,Strength,26.4,3.7,5,2,25.6
39,Female,58.4,1.71,196,147,56,1.51,1168.0,Yoga,16.1,2.7,5,2,19.97
24,Male,70.9,1.57,199,136,70,0.87,597.0,HIIT,19.8,3.4,2,2,28.76
19,Male,88.7,1.8,189,166,72,1.32,1093.0,Cardio,22.8,2.9,3,1,27.38
31,Male,67.2,1.92,170,164,51,1.59,1267.0,Strength,32.8,3.4,3,1,18.23
35,Male,104.1,1.81,199,120,62,0.74,534.0,HIIT,25.8,3.0,3,2,31.78
39,Male,63.9,1.95,173,134,59,1.01,814.0,Yoga,20.3,2.8,3,3,16.8
50,Female,76.1,1.62,195,147,68,0.99,794.0,Strength,34.8,2.4,3,1,29.0
42,Male,66.7,1.81,164,150,50,1.19,928.0,HIIT,26.9,2.9,4,2,20.36
35,Male,72.2,1.91,195,142,54,0.57,452.0,Cardio,23.7,2.4,2,2,19.79
49,Female,59.2,1.76,191,130,72,1.48,838.0,Yoga,29.5,2.6,3,2,19.11
40,Female,72.5,1.57,195,164,66,1.23,951.0,Yoga,28.0,2.4,2,2,29.41
25,Female,71.6,1.62,192,134,64,1.36,1036.0,Strength,26.9,2.0,3,1,27.28
48,Male,120.5,1.65,195,136,56,1.34,1136.0,Yoga,25.2,2.6,4,2,44.26
59,Male,67.9,1.67,190,141,58,0.65,585.0,Yoga,26.6,2.0,2,1,24.35
32,Male,126.0,1.98,184,164,61,1.3,1154.0,Cardio,27.1,3.1,4,3,32.14
39,Female,56.0,1.74,179,144,74,1.39,883.0,Cardio,29.5,1.5,3,2,18.5
35,Male,88.1,1.81,192,161,72,2.0,1627.0,Strength,10.0,3.7,5,3,26.89
38,Female,67.7,1.55,170,167,74,1.07,711.0,Yoga,31.1,1.5,2,1,28.18
42,Male,98.0,1.88,199,129,55,1.33,814.0,Cardio,27.1,3.4,4,3,27.73
51,Female,60.5,1.68,177,156,74,1.45,935.0,HIIT,30.5,1.7,3,3,21.44
28,Male,86.4,1.9,194,136,54,1.8,1317.0,Cardio,15.0,3.5,4,3,23.93
43,Male,74.2,2.0,160,169,50,0.97,421.0,Yoga,26.8,2.4,2,1,18.55
57,Female,71.2,1.57,172,138,70,1.25,973.0,HIIT,30.5,1.9,4,3,28.89
51,Female,68.8,1.81,190,162,74,1.26,1026.0,Strength,25.7,2.1,3,1,21.0
26,Male,112.8,1.9,197,162,53,1.1,931.0,Yoga,27.3,2.0,2,1,31.25
41,Female,54.7,1.74,181,162,60,1.87,1463.0,Yoga,18.3,2.6,5,3,18.07
25,Male,55.4,1.69,183,143,54,1.13,945.0,Strength,26.0,3.2,2,1,19.4
51,Female,55.4,1.56,162,140,69,1.22,621.0,HIIT,29.4,2.2,3,2,22.76
21,Male,119.2,1.65,190,132,69,0.7,660.0,Cardio,26.5,2.7,4,2,43.78
25,Female,56.2,1.61,161,149,70,1.69,1111.0,HIIT,18.8,3.5,5,2,21.68
47,Male,62.1,1.89,181,130,64,1.1,723.0,Strength,20.9,2.9,3,1,17.38
21,Male,114.4,1.87,176,141,56,1.18,856.0,HIIT,16.7,3.6,4,2,32.71
21,Male,100.0,1.85,189,157,66,1.52,1151.0,Cardio,28.5,2.6,3,3,29.22
50,Female,57.4,1.76,180,157,50,1.45,976.0,Strength,14.3,2.5,3,2,18.53
22,Male,69.5,1.65,160,154,74,1.15,1167.0,Yoga,21.3,2.2,4,3,25.53
23,Female,40.0,1.69,186,142,67,1.17,735.0,Yoga,30.9,2.7,3,1,14.01
53,Female,55.8,1.54,170,120,64,1.74,1039.0,Strength,19.6,2.6,3,2,23.53
23,Male,48.7,1.67,199,120,66,1.38,684.0,Strength,28.5,3.2,3,2,17.46
28,Female,58.5,1.69,173,120,57,0.96,664.0,Cardio,35.0,1.9,4,2,20.48
56,Male,55.8,1.65,183,169,50,0.77,708.0,Yoga,24.5,3.3,2,2,20.5
50,Male,59.7,1.76,167,164,57,1.11,953.0,Strength,22.5,2.4,2,1,19.27
28,Male,103.1,1.7,160,137,64,1.17,887.0,Cardio,28.6,3.7,2,2,35.67
25,Male,86.5,1.63,174,160,67,1.95,1722.0,Strength,10.1,3.7,5,2,32.56
40,Female,55.7,1.74,160,133,62,1.63,1072.0,Cardio,14.9,2.9,5,3,18.4
18,Male,92.9,1.97,171,126,69,1.13,814.0,HIIT,27.5,2.3,2,3,23.94
49,Female,51.4,1.77,179,131,57,0.78,484.0,Cardio,29.3,2.8,2,1,16.41
35,Female,75.2,1.67,174,136,62,0.68,350.0,Cardio,27.5,2.1,2,1,26.96
49,Female,59.9,1.69,167,151,51,1.4,1164.0,HIIT,14.4,2.7,4,2,20.97
55,Male,92.3,1.81,163,150,67,1.4,1069.0,Cardio,24.0,3.5,4,1,28.17
51,Male,83.0,1.61,160,128,68,1.74,979.0,Cardio,11.4,3.6,3,3,32.02
57,Female,65.3,1.55,160,159,65,1.36,1007.0,Yoga,32.0,2.2,3,1,27.18
50,Female,70.1,1.68,182,158,68,1.31,873.0,Yoga,33.3,2.1,2,2,24.84
59,Male,88.0,1.72,199,144,54,0.75,698.0,HIIT,29.4,2.6,2,1,29.75
33,Female,73.2,1.64,193,132,50,0.51,446.0,HIIT,29.6,2.9,2,1,27.22
38,Female,57.2,1.52,176,134,60,0.54,444.0,Yoga,30.1,2.0,3,2,24.76
27,Male,84.7,2.0,179,126,69,1.84,1295.0,Cardio,10.0,3.3,5,3,21.18
39,Male,85.4,1.82,186,136,52,1.64,1356.0,Strength,14.7,2.8,5,2,25.78
42,Female,40.0,1.67,167,138,53,0.76,498.0,Yoga,28.9,2.1,2,1,14.34
48,Female,75.9,1.54,189,149,73,0.94,606.0,HIIT,33.6,2.1,2,2,32.0
38,Male,109.1,1.85,165,162,60,0.74,635.0,Strength,28.4,3.5,2,1,31.88
29,Female,71.0,1.57,166,125,60,1.05,697.0,Yoga,33.0,2.6,3,1,28.8
56,Male,119.3,1.71,162,169,69,0.64,648.0,Strength,29.1,2.9,3,1,40.8
22,Male,81.7,1.95,188,137,73,1.89,1519.0,Yoga,14.3,3.3,4,3,21.49
39,Male,81.8,1.68,191,148,68,1.5,1147.0,Yoga,14.2,3.7,5,2,28.98
29,Female,60.8,1.57,174,123,51,1.83,1142.0,Strength,17.4,2.8,4,3,24.67
18,Female,72.4,1.8,194,142,63,1.32,813.0,Strength,33.1,3.2,4,2,22.35
28,Female,57.5,1.54,199,138,58,1.28,761.0,Yoga,26.5,2.0,3,1,24.25
32,Female,42.7,1.58,160,165,72,1.02,908.0,Cardio,26.7,1.5,2,3,17.1
46,Female,59.7,1.61,199,123,50,1.93,1073.0,Yoga,19.2,2.6,5,3,23.03
47,Male,71.5,1.92,187,165,67,1.48,1015.0,HIIT,22.6,3.7,3,3,19.4
40,Female,52.4,1.72,187,138,74,1.38,818.0,Cardio,27.5,1.5,3,1,17.71
44,Female,61.1,1.68,193,147,56,1.19,815.0,Yoga,32.2,2.6,3,2,21.65
46,Male,63.9,1.98,169,125,67,1.43,923.0,Yoga,24.8,2.7,2,1,16.3
18,Female,69.1,1.67,173,138,62,1.16,886.0,Cardio,33.2,1.5,5,1,24.78
53,Female,77.6,1.66,192,149,68,1.16,737.0,Cardio,32.1,1.8,4,1,28.16
24,Female,46.2,1.5,177,148,64,1.0,768.0,Cardio,34.7,2.3,4,1,20.53
52,Male,57.7,1.88,193,159,67,1.03,849.0,Cardio,24.2,3.2,2,2,16.33
43,Female,55.5,1.78,192,151,60,1.83,1439.0,Yoga,16.7,3.2,5,2,17.52
53,Female,65.9,1.59,193,135,50,1.15,786.0,Cardio,29.1,2.3,3,3,26.07
42,Female,49.7,1.77,166,165,50,1.23,996.0,Strength,33.1,2.8,2,1,15.86
28,Male,78.4,1.65,171,155,53,0.99,950.0,Yoga,18.3,3.7,5,3,28.8
41,Male,105.7,2.0,199,133,71,0.88,731.0,HIIT,25.9,2.9,2,2,26.42
48,Male,82.7,1.79,178,135,52,1.59,1111.0,Yoga,10.0,3.3,3,2,25.81
44,Male,50.7,1.85,188,154,69,0.88,856.0,Strength,27.5,2.7,4,2,14.81
27,Female,63.1,1.65,161,162,68,1.07,738.0,HIIT,27.4,2.8,5,1,23.18
24,Male,84.3,1.78,179,163,53,0.79,673.0,Strength,27.3,3.1,4,2,26.61
30,Male,91.0,1.84,175,141,61,1.82,1161.0,Cardio,13.6,3.7,5,3,26.88
49,Male,79.4,1.84,197,152,74,1.39,963.0,Strength,30.0,3.7,3,1,23.45
35,Female,68.8,1.67,162,153,51,1.21,1126.0,Cardio,31.4,1.5,2,3,24.67
18,Female,60.1,1.6,182,128,52,1.25,729.0,Cardio,30.4,2.2,2,1,23.48
43,Male,63.9,1.99,174,122,62,1.41,877.0,Yoga,28.2,3.2,3,1,16.14
51,Female,59.1,1.53,177,145,57,1.23,647.0,Strength,25.6,1.7,5,2,25.25
59,Male,53.2,1.87,185,153,64,1.39,1019.0,Cardio,23.2,3.6,4,3,15.21
51,Female,58.2,1.7,161,153,67,1.79,1246.0,Cardio,13.9,2.7,3,2,20.14
55,Female,71.4,1.62,171,156,67,0.5,434.0,Strength,26.6,1.5,4,1,27.21
37,Female,63.5,1.77,169,140,63,1.31,843.0,Yoga,29.7,1.5,4,3,20.27
24,Female,43.7,1.69,162,164,55,0.94,935.0,HIIT,32.1,1.8,2,1,15.3
38,Male,61.7,1.89,192,135,74,1.38,1035.0,Cardio,21.0,1.8,3,2,17.27
31,Male,75.6,1.71,161,126,67,0.87,499.0,Cardio,24.5,2.4,4,1,25.85
30,Female,52.7,1.5,175,152,54,0.92,762.0,Strength,26.3,1.8,3,1,23.42
39,Male,81.0,1.88,196,161,53,1.05,974.0,Yoga,22.8,2.4,3,1,22.92
32,Male,101.7,1.77,186,146,56,1.32,1220.0,HIIT,28.1,2.0,2,3,32.46
52,Female,67.3,1.63,189,168,51,0.72,615.0,Strength,32.0,2.1,2,1,25.33
46,Female,49.7,1.54,173,153,61,1.23,917.0,HIIT,29.0,2.0,2,3,20.96
41,Male,83.1,1.81,193,155,74,2.0,1783.0,Strength,10.9,2.8,5,3,25.37
19,Male,85.2,1.81,162,123,59,1.38,953.0,HIIT,18.7,2.8,4,1,26.01
39,Male,60.7,1.67,165,169,67,1.09,871.0,Cardio,26.9,3.4,4,3,21.76
55,Female,70.7,1.68,164,134,62,1.34,798.0,HIIT,27.3,2.2,4,1,25.05
52,Male,129.2,1.96,160,132,70,0.71,569.0,Strength,22.6,3.3,2,2,33.63
28,Female,59.3,1.54,176,158,63,1.38,1069.0,Yoga,30.9,1.6,4,2,25.0
58,Male,129.7,1.75,183,150,58,0.95,586.0,Yoga,21.8,3.0,4,1,42.35
36,Female,59.2,1.69,167,124,54,1.56,1122.0,Strength,17.7,2.3,5,3,20.73
52,Female,50.7,1.51,171,146,74,1.33,895.0,HIIT,26.2,1.5,2,2,22.24
42,Female,75.9,1.7,172,154,59,0.88,687.0,Yoga,29.3,2.2,4,3,26.26
43,Female,72.7,1.56,172,165,74,1.09,778.0,Yoga,30.0,1.5,2,2,29.87
50,Male,52.1,1.85,176,135,68,0.7,628.0,Yoga,22.9,2.3,2,1,15.22
33,Male,99.5,1.81,173,146,50,0.5,459.0,Yoga,30.0,1.8,2,1,30.37
33,Male,93.9,1.61,170,153,71,1.35,1248.0,Cardio,23.5,3.5,5,3,36.23
32,Male,127.3,1.84,174,157,72,0.99,899.0,Strength,28.1,3.7,4,2,37.6
29,Female,67.7,1.81,175,154,71,0.77,641.0,Strength,30.6,2.3,2,1,20.66
48,Female,55.1,1.59,181,140,57,1.58,915.0,Yoga,19.5,3.5,5,2,21.8
39,Male,83.9,1.76,192,152,65,1.45,1204.0,Yoga,13.1,3.7,5,3,27.09
30,Male,129.9,1.82,179,159,74,0.97,843.0,Strength,24.3,2.7,4,1,39.22
40,Female,57.8,1.72,191,147,52,1.65,1062.0,Yoga,15.1,2.5,5,2,19.54
37,Female,63.5,1.75,163,124,50,1.69,1104.0,Strength,18.0,3.0,5,2,20.73
53,Male,94.7,1.66,182,155,50,1.29,1026.0,Strength,31.0,2.3,2,1,34.37
32,Female,63.0,1.61,167,162,69,0.97,807.0,HIIT,24.3,2.8,5,2,24.3
18,Female,72.6,1.78,166,146,60,1.46,798.0,Cardio,28.7,1.5,5,1,22.91
52,Female,49.4,1.57,173,150,61,1.37,903.0,HIIT,30.2,2.2,2,3,20.04
23,Male,66.3,1.59,184,169,58,1.3,1324.0,Strength,25.6,2.9,2,1,26.23
25,Male,123.4,1.97,180,120,73,1.03,879.0,HIIT,24.2,2.4,4,1,31.8
25,Male,97.8,1.92,199,138,72,0.7,419.0,Cardio,21.5,2.0,3,1,26.53
24,Male,100.2,1.84,171,138,66,1.2,847.0,Cardio,31.5,2.5,3,1,29.6
48,Male,82.3,1.89,183,134,63,1.4,863.0,Strength,26.1,3.2,4,2,23.04
48,Female,72.5,1.69,183,169,50,1.02,706.0,Strength,33.6,1.6,2,1,25.38
29,Male,78.8,1.9,177,126,62,0.76,532.0,Strength,22.2,2.1,3,1,21.83
33,Male,111.0,1.95,175,133,53,1.28,1078.0,HIIT,22.5,3.7,3,1,29.19
52,Female,51.7,1.53,190,120,64,1.92,1109.0,Cardio,16.7,2.7,4,3,22.09
25,Male,120.0,1.61,170,139,53,1.34,1013.0,Yoga,29.6,3.5,3,1,46.29
53,Male,87.6,1.59,167,134,74,1.61,1063.0,Cardio,10.6,3.6,3,2,34.65
31,Male,86.6,1.83,181,139,55,1.47,1002.0,Cardio,29.0,1.8,4,2,25.86
29,Male,74.3,1.74,178,120,59,1.4,958.0,HIIT,24.1,2.4,5,3,24.54
22,Female,48.2,1.69,189,158,58,1.43,1177.0,Cardio,25.5,3.1,5,2,16.88
37,Female,46.3,1.72,188,140,59,1.01,737.0,HIIT,29.7,2.5,4,1,15.65
50,Female,67.9,1.57,182,139,53,0.68,536.0,Cardio,23.6,2.1,4,1,27.55
59,Female,60.2,1.66,187,158,54,1.16,725.0,Yoga,33.2,2.1,3,1,21.85
18,Male,77.1,1.62,171,130,52,1.17,972.0,Cardio,25.3,2.0,4,2,29.38
36,Female,75.4,1.76,190,141,63,1.18,774.0,Strength,24.1,1.8,4,2,24.34
34,Female,71.7,1.52,180,154,52,1.46,1179.0,Cardio,30.3,2.6,2,1,31.03
47,Male,80.3,2.0,187,132,67,1.45,919.0,Yoga,20.1,2.7,3,1,20.08
38,Female,69.9,1.5,164,139,64,1.18,813.0,Yoga,27.5,1.9,4,2,31.07
23,Female,52.6,1.63,175,120,59,1.12,593.0,Cardio,35.0,1.6,4,2,19.8
37,Female,61.6,1.59,162,158,60,1.32,1112.0,Cardio,32.1,1.5,3,1,24.37
49,Male,80.5,2.0,186,139,69,1.56,994.0,Yoga,22.0,2.1,3,1,20.12
18,Female,53.6,1.76,190,130,72,0.94,790.0,Cardio,31.6,2.4,2,1,17.3
49,Female,72.6,1.54,176,150,64,1.48,867.0,HIIT,34.9,2.3,3,2,30.61
43,Male,49.4,1.83,169,122,58,1.05,773.0,Strength,28.1,2.0,5,1,14.75
26,Female,62.7,1.5,194,122,56,1.3,713.0,Strength,25.3,1.5,3,3,27.87
31,Female,56.1,1.56,168,146,60,1.17,864.0,Cardio,34.2,2.3,4,2,23.05
53,Female,67.7,1.63,192,143,50,1.2,995.0,Strength,35.0,1.7,3,2,25.48
20,Female,54.7,1.57,185,167,67,0.55,421.0,Yoga,31.1,2.1,3,1,22.19
35,Female,52.4,1.71,184,153,50,0.81,809.0,Yoga,24.7,2.3,5,2,17.92
29,Female,41.5,1.62,192,135,68,0.94,727.0,Yoga,31.5,2.6,3,1,15.81
25,Male,118.4,1.63,186,157,61,1.6,1339.0,Cardio,20.3,2.0,5,3,44.56
31,Female,67.2,1.5,170,131,65,0.95,623.0,Yoga,32.4,1.9,4,3,29.87
18,Male,117.2,1.73,199,164,51,1.32,1148.0,Yoga,27.8,3.0,2,3,39.16
18,Female,65.0,1.51,194,130,64,0.82,585.0,Cardio,28.4,2.7,2,3,28.51
24,Male,121.9,1.85,190,161,52,0.93,695.0,Yoga,22.6,3.6,3,1,35.62
59,Male,129.7,1.68,166,146,64,1.37,989.0,Strength,28.0,2.9,2,1,45.95
55,Female,42.3,1.57,180,150,55,1.14,713.0,HIIT,29.7,2.2,3,1,17.16
43,Female,43.4,1.6,196,164,74,1.44,1034.0,HIIT,28.4,2.3,3,1,16.95
49,Male,87.0,2.0,180,156,74,2.0,1501.0,Strength,11.2,3.6,4,3,21.75
38,Female,60.2,1.78,189,124,59,0.92,545.0,Cardio,35.0,2.4,2,1,19.0
26,Male,83.4,1.86,180,134,55,1.95,1276.0,Strength,15.1,3.6,5,3,24.11
49,Male,68.5,1.62,179,120,68,1.4,773.0,HIIT,26.5,1.9,3,1,26.1
42,Female,55.3,1.66,168,148,65,1.86,1275.0,Strength,19.5,2.6,5,3,20.07
26,Female,67.3,1.79,177,125,69,0.82,578.0,Yoga,33.6,1.9,2,1,21.0
33,Male,57.3,2.0,187,129,67,1.1,798.0,Strength,23.1,3.7,5,1,14.32
40,Male,42.7,1.65,181,141,62,1.28,727.0,Strength,20.3,1.5,2,1,15.68
34,Male,106.6,1.81,176,133,55,1.2,1010.0,HIIT,30.9,3.3,3,2,32.54
39,Female,52.5,1.64,195,161,60,1.06,802.0,Cardio,28.4,2.0,3,2,19.52
23,Male,75.8,1.69,180,120,70,1.4,961.0,Yoga,22.9,3.4,3,1,26.54
36,Male,70.6,1.66,162,121,66,1.13,935.0,Strength,27.7,2.9,3,1,25.62
47,Female,69.6,1.6,186,129,71,1.33,740.0,HIIT,30.0,1.8,3,1,27.19
25,Male,81.4,1.94,173,125,69,1.8,1335.0,Cardio,10.7,3.7,4,3,21.63
